catalog,title,field,modified
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,mean_total_payment_amount_teaching_hospital,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,median_total_payment_amount_physician,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,median_total_payment_amount_non_physician_practitioner,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,median_total_payment_amount_teaching_hospital,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,total_payment_count_physician,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,total_payment_count_non_physician_practitioner,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,total_payment_count_teaching_hospital,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,mean_total_payment_count_physician,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,mean_total_payment_count_non_physician_practitioner,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,mean_total_payment_count_teaching_hospital,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,median_total_payment_count_physician,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,median_total_payment_count_non_physician_practitioner,2024
OpenPay,State Payment Totals Grouped by Nature of Payment for all Years,median_total_payment_count_teaching_hospital,2024
