catalog,title,field,modified
Provider,ESRD QIP - Vascular Access Topic - Payment Year 2025,vascular_access_combined_measure_score,2024-12-03
Provider,ESRD QIP - Vascular Access Topic - Payment Year 2025,vascular_access_combined_reason_for_no_score_see_footnotes_file,2024-12-03
Provider,ESRD QIP - Vascular Access Topic - Payment Year 2025,state_average_vascular_access_combined_measure_score,2024-12-03
Provider,ESRD QIP - Vascular Access Topic - Payment Year 2025,national_average_vascular_access_combined_measure_score,2024-12-03
Provider,Patient survey (ICH CAHPS) - Facility,cms_certification_number_ccn,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,network,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,facility_name,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,address_line_1,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,address_line_2,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,citytown,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,state,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,zip_code,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,countyparish,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,telephone_number,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,profit_or_nonprofit,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,chain_owned,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,chain_organization,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,ichcahps_date,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,ichcahps_data_availability_code,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,lower_box_percent_of_patientsnephrologists_communication_an_846c,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,middle_box_percent_of_patientsnephrologists_communication_a_2b84,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,top_box_percent_of_patientsnephrologists_communication_and__205e,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,linearized_score_of_nephrologists_communication_and_caring,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,star_rating_of_nephrologists_communication_and_caring,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,lower_box_percent_of_patientsquality_of_dialysis_center_car_997a,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,middle_box_percent_of_patientsquality_of_dialysis_center_ca_cf52,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,top_box_percent_of_patientsquality_of_dialysis_center_care__0710,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,linearized_score_of_quality_of_dialysis_center_care_and_ope_92e9,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,star_rating_of_quality_of_dialysis_center_care_and_operations,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,lower_box_percent_of_patientsproviding_information_to_patients,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,top_box_percent_of_patients_providing_information_to_patients,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,linearized_score_of_providing_information_to_patients,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,star_rating_of_providing_information_to_patients,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,lower_box_percent_of_patientsrating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,middle_box_percent_of_patients_rating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,top_box_percent_of_patients_rating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,linearized_score_of_rating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,star_rating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,lower_box_percent_of_patientsrating_of_the_dialysis_center_staff,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,middle_box_percent_of_patientsrating_of_the_dialysis_center_78a1,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,top_box_percent_of_patientsrating_of_the_dialysis_center_staff,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,linearized_score_of_rating_of_the_dialysis_center_staff,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,star_rating_of_the_dialysis_center_staff,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,lower_box_percent_of_patientsrating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,middle_box_percent_of_patientsrating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,top_box_percent_of_patientsrating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,linearized_score_of_rating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,star_rating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,total_number_of_completed_interviews_from_the_fall_and_spri_6652,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,ich_cahps_survey_of_patients_experiences_star_rating,2025-03-24
Provider,Patient survey (ICH CAHPS) - Facility,survey_response_rate,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,country,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,lower_box_percent_of_patientsnephrologists_communication_an_846c,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,middle_box_percent_of_patientsnephrologists_communication_a_2b84,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,top_box_percent_of_patientsnephrologists_communication_and__205e,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,linearized_score_of_nephrologists_communication_and_caring,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,lower_box_percent_of_patientsquality_of_dialysis_center_car_997a,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,middle_box_percent_of_patientsquality_of_dialysis_center_ca_cf52,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,top_box_percent_of_patientsquality_of_dialysis_center_care__0710,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,linearized_score_of_quality_of_dialysis_center_care_and_ope_92e9,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,lower_box_percent_of_patientsproviding_information_to_patients,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,top_box_percent_of_patients_providing_information_to_patients,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,linearized_score_of_providing_information_to_patients,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,lower_box_percent_of_patientsrating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,middle_box_percent_of_patients_rating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,top_box_percent_of_patients_rating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,linearized_score_of_rating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,lower_box_percent_of_patientsrating_of_the_dialysis_center_staff,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,middle_box_percent_of_patientsrating_of_the_dialysis_center_78a1,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,top_box_percent_of_patientsrating_of_the_dialysis_center_staff,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,linearized_score_of_rating_of_the_dialysis_center_staff,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,lower_box_percent_of_patientsrating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,middle_box_percent_of_patientsrating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,top_box_percent_of_patientsrating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,linearized_score_of_rating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,total_number_of_completed_interviews_from_the_fall_and_spri_6652,2025-03-24
Provider,Patient survey (ICH CAHPS) - National,survey_response_rate,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,state,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,lower_box_percent_of_patientsnephrologists_communication_an_846c,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,middle_box_percent_of_patientsnephrologists_communication_a_2b84,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,top_box_percent_of_patientsnephrologists_communication_and__205e,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,linearized_score_of_nephrologists_communication_and_caring,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,lower_box_percent_of_patientsquality_of_dialysis_center_car_997a,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,middle_box_percent_of_patientsquality_of_dialysis_center_ca_cf52,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,top_box_percent_of_patientsquality_of_dialysis_center_care__0710,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,linearized_score_of_quality_of_dialysis_center_care_and_ope_92e9,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,lower_box_percent_of_patientsproviding_information_to_patients,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,top_box_percent_of_patients_providing_information_to_patients,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,linearized_score_of_providing_information_to_patients,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,lower_box_percent_of_patientsrating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,middle_box_percent_of_patients_rating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,top_box_percent_of_patients_rating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,linearized_score_of_rating_of_the_nephrologist,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,lower_box_percent_of_patientsrating_of_the_dialysis_center_staff,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,middle_box_percent_of_patientsrating_of_the_dialysis_center_78a1,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,top_box_percent_of_patientsrating_of_the_dialysis_center_staff,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,linearized_score_of_rating_of_the_dialysis_center_staff,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,lower_box_percent_of_patientsrating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,middle_box_percent_of_patientsrating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,top_box_percent_of_patientsrating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,linearized_score_of_rating_of_the_dialysis_facility,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,total_number_of_completed_interviews_from_the_fall_and_spri_6652,2025-03-24
Provider,Patient survey (ICH CAHPS) - State,survey_response_rate,2025-03-24
Provider,Facility Affiliation Data,npi,2025-07-03
Provider,Facility Affiliation Data,ind_pac_id,2025-07-03
Provider,Facility Affiliation Data,provider_last_name,2025-07-03
Provider,Facility Affiliation Data,provider_first_name,2025-07-03
Provider,Facility Affiliation Data,provider_middle_name,2025-07-03
Provider,Facility Affiliation Data,suff,2025-07-03
Provider,Facility Affiliation Data,facility_type,2025-07-03
Provider,Facility Affiliation Data,facility_affiliations_certification_number,2025-07-03
Provider,Facility Affiliation Data,facility_type_certification_number,2025-07-03
Provider,National Downloadable File,npi,2025-07-03
Provider,National Downloadable File,ind_pac_id,2025-07-03
Provider,National Downloadable File,ind_enrl_id,2025-07-03
Provider,National Downloadable File,provider_last_name,2025-07-03
Provider,National Downloadable File,provider_first_name,2025-07-03
Provider,National Downloadable File,provider_middle_name,2025-07-03
Provider,National Downloadable File,suff,2025-07-03
Provider,National Downloadable File,gndr,2025-07-03
Provider,National Downloadable File,cred,2025-07-03
Provider,National Downloadable File,med_sch,2025-07-03
Provider,National Downloadable File,grd_yr,2025-07-03
Provider,National Downloadable File,pri_spec,2025-07-03
Provider,National Downloadable File,sec_spec_1,2025-07-03
Provider,National Downloadable File,sec_spec_2,2025-07-03
Provider,National Downloadable File,sec_spec_3,2025-07-03
Provider,National Downloadable File,sec_spec_4,2025-07-03
Provider,National Downloadable File,sec_spec_all,2025-07-03
Provider,National Downloadable File,telehlth,2025-07-03
Provider,National Downloadable File,facility_name,2025-07-03
Provider,National Downloadable File,org_pac_id,2025-07-03
Provider,National Downloadable File,num_org_mem,2025-07-03
Provider,National Downloadable File,adr_ln_1,2025-07-03
Provider,National Downloadable File,adr_ln_2,2025-07-03
Provider,National Downloadable File,ln_2_sprs,2025-07-03
Provider,National Downloadable File,citytown,2025-07-03
Provider,National Downloadable File,state,2025-07-03
Provider,National Downloadable File,zip_code,2025-07-03
Provider,National Downloadable File,telephone_number,2025-07-03
Provider,National Downloadable File,ind_assgn,2025-07-03
Provider,National Downloadable File,grp_assgn,2025-07-03
Provider,National Downloadable File,adrs_id,2025-07-03
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,npi,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,ind_pac_id,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,provider_last_name,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,provider_first_name,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,apm_affl_1,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,apm_affl_2,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,apm_affl_3,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,apm_affl_4,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,measure_cd,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,measure_title,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,invs_msr,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,attestation_value,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,prf_rate,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,patient_count,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,star_value,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,five_star_benchmark,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,collection_type,2024-05-16
Provider,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,ccxp_ind,2024-05-16
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,npi,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,org_pac_id,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,provider_last_name,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,provider_first_name,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,source,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,facilitybased_scoring_certification_number,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,facility_name,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,quality_category_score,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,pi_category_score,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,ia_category_score,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,cost_category_score,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,final_mips_score_without_cpb,2024-07-25
Provider,PY 2022 Clinician Public Reporting: Overall MIPS Performance,final_mips_score,2024-07-25
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,facility_name,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,org_pac_id,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,aco_id_1,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,aco_nm_1,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,aco_id_2,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,aco_nm_2,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,measure_cd,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,measure_title,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,invs_msr,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,attestation_value,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,prf_rate,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,patient_count,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,star_value,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,five_star_benchmark,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,collection_type,2024-05-16
Provider,PY 2022 Group Public Reporting: MIPS Measures and Attestations,ccxp_ind,2024-05-16
Provider,PY 2022 Group Public Reporting: Patient Experience,facility_name,2024-05-16
Provider,PY 2022 Group Public Reporting: Patient Experience,org_pac_id,2024-05-16
Provider,PY 2022 Group Public Reporting: Patient Experience,measure_cd,2024-05-16
Provider,PY 2022 Group Public Reporting: Patient Experience,measure_title,2024-05-16
Provider,PY 2022 Group Public Reporting: Patient Experience,prf_rate,2024-05-16
Provider,PY 2022 Group Public Reporting: Patient Experience,patient_count,2024-05-16
Provider,PY 2022 Group Public Reporting: Patient Experience,fn,2024-05-16
Provider,PY 2022 Virtual Group Public Reporting: MIPS Measures and Attestations,virtual_group_id,2024-05-16
Provider,PY 2022 Virtual Group Public Reporting: MIPS Measures and Attestations,measure_cd,2024-05-16
Provider,PY 2022 Virtual Group Public Reporting: MIPS Measures and Attestations,measure_title,2024-05-16
Provider,PY 2022 Virtual Group Public Reporting: MIPS Measures and Attestations,invs_msr,2024-05-16
Provider,PY 2022 Virtual Group Public Reporting: MIPS Measures and Attestations,attestation_value,2024-05-16
Provider,PY 2022 Virtual Group Public Reporting: MIPS Measures and Attestations,prf_rate,2024-05-16
Provider,PY 2022 Virtual Group Public Reporting: MIPS Measures and Attestations,patient_count,2024-05-16
Provider,PY 2022 Virtual Group Public Reporting: MIPS Measures and Attestations,collection_type,2024-05-16
Provider,Utilization Data,npi,2025-07-03
Provider,Utilization Data,ind_pac_id,2025-07-03
Provider,Utilization Data,provider_last_name,2025-07-03
Provider,Utilization Data,provider_first_name,2025-07-03
Provider,Utilization Data,provider_middle_name,2025-07-03
Provider,Utilization Data,suff,2025-07-03
Provider,Utilization Data,procedure_category,2025-07-03
Provider,Utilization Data,count,2025-07-03
Provider,Utilization Data,percentile,2025-07-03
Provider,Utilization Data,profile_display_indicator,2025-07-03
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,cms_certification_number_ccn,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,state,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,provider_name,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,provider_address,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,nationwide_cohort,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_nationwide_cohort,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,discharged_to_community_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_discharged_to_community_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,oral_medications_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_oral_medications_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,dyspnea_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_dyspnea_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,tnc_mobility_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_tnc_mobility_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,tnc_selfcare_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_tnc_selfcare_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,ach_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_ach_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,ed_use_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_ed_use_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,care_of_patients_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_care_of_patients_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,communication_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_communication_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,specific_care_issues_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_specific_care_issues_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,overall_rating_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_overall_rating_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,willingness_to_recommend_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_willingness_to_recommend_py_hha_data_period,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,discharged_to_community_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_discharged_to_community_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,dyspnea_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_dyspnea_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,oral_medications_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_oral_medications_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,tnc_mobility_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_tnc_mobility_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,tnc_selfcare_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_tnc_selfcare_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,ach_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_ach_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,ed_use_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_ed_use_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,care_of_patients_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_care_of_patients_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,communication_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_communication_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,specific_care_issues_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_specific_care_issues_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,overall_rating_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_overall_rating_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,willingness_to_recommend_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_willingness_to_recommend_py_hha_measure_value,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,discharged_to_community_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_discharged_to_community_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,dyspnea_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_dyspnea_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,oral_medications_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_oral_medications_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,tnc_mobility_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_tnc_mobility_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,tnc_selfcare_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_tnc_selfcare_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,ach_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_ach_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,ed_use_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_ed_use_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,care_of_patients_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_care_of_patients_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,communication_hha_achievement_points,2025-01-07
Provider,Expanded Home Health Value-Based Purchasing (HHVBP) Model - Agency Data,footnote_communication_hha_achievement_points,2025-01-07
